id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,#country+code,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
319693,AFG-2019-3-973-249,2019,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2019-11-22,Insurgentes atacam Palma e matam três pessoas em Macomia """,Carta de Mocambique,2019-11-22,Insurgentes atacam Palma e matam três pessoas em Macomia,Carta de Mocambique,1,Galudo village,Goludo village at the Mucojo Administrative Post in Macomia district,Cabo Delgado province,Macomia district,-12.129722,40.476944,POINT (40.476944 -12.129722),112041,Mozambique,MOZ,541,Africa,1,1,2019-11-21 00:00:00.000,2019-11-21 00:00:00.000,0,0,3,0,3,3,3,,
319619,AFG-2019-3-973-250,2019,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""All Africa,2019-11-25,Terrorists Kill Six in Macomia
CR 	Agencia de Informacao de Mocambique""",All Africa,2019-11-25,"Terrorists Kill Six in Macomia
CR 	Agencia de Informacao de Mocambique",Carta de Mocambique,2,Olumboa village,"village of Darumba, in Macomia district",Cabo Delgado province,Macomia district,-12.227113,40.501583,POINT (40.501583 -12.227113),112042,Mozambique,MOZ,541,Africa,1,1,2019-11-23 00:00:00.000,2019-11-23 00:00:00.000,0,0,6,0,6,6,6,,
319643,AFG-2019-3-973-251,2019,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""All Africa,2019-12-05,18 Die in Latest Cabo Delgado Clashes
CR 	Agencia de Informacao de Mocambique"";""Carta de Mocambique,2019-12-05,Abatidos 12 insurgentes em Palma… Mortos quatro civis em Macomia """,All Africa;Carta de Mocambique,2019-12-05;2019-12-05,"18 Die in Latest Cabo Delgado Clashes
CR 	Agencia de Informacao de Mocambique;Abatidos 12 insurgentes em Palma… Mortos quatro civis em Macomia",Carta de Mocambique,1,Nacotuco village,"Nacutuco village, in Macomia district",Cabo Delgado province,Macomia district,-12.007379,40.454151,POINT (40.454151 -12.007379),112041,Mozambique,MOZ,541,Africa,1,1,2019-11-29 00:00:00.000,2019-11-29 00:00:00.000,0,0,4,0,4,4,4,,
319639,AFG-2019-3-973-259,2019,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""All Africa,2019-12-05,18 Die in Latest Cabo Delgado Clashes
CR 	Agencia de Informacao de Mocambique""",All Africa,2019-12-05,"18 Die in Latest Cabo Delgado Clashes
CR 	Agencia de Informacao de Mocambique",Carta de Mocambique,1,Olumbe village,"Olumbi village, in Palma district",Cabo Delgado province,Palma district,-10.991389,40.476944,POINT (40.476944 -10.991389),114201,Mozambique,MOZ,541,Africa,1,1,2019-11-30 00:00:00.000,2019-11-30 00:00:00.000,0,0,1,0,1,1,1,,
322696,AFG-2019-3-973-260,2019,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""Carta de Mocambique,2019-12-09,Ataques em Cabo Delgado: Insurgentes continuam a semear terror "";""Carta de Mocambique,2020-01-14,Relato de um sobrevivente da insurgência em Cabo Delgado: “Decapitaram cinco companheiros à minha frente” """,Carta de Mocambique;Carta de Mocambique,2019-12-09;2020-01-14,Ataques em Cabo Delgado: Insurgentes continuam a semear terror ;Relato de um sobrevivente da insurgência em Cabo Delgado: “Decapitaram cinco companheiros à minha frente”,witness,2,Pequeve village,"area called Abibo, not far from Pequeue village",Cabo Delgado province,Macomia district,-11.863112,40.499897,POINT (40.499897 -11.863112),112761,Mozambique,MOZ,541,Africa,1,1,2019-12-05 00:00:00.000,2019-12-05 00:00:00.000,0,0,5,0,5,5,5,,
321899,AFG-2019-3-973-261,2019,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""All Africa,2019-12-20,Police Admit Car Captured, 35 Dead in 3 Weeks
CR 	Mozambique News Reports And Clippings""",All Africa,2019-12-20,"Police Admit Car Captured, 35 Dead in 3 Weeks
CR 	Mozambique News Reports And Clippings","AIM, Carta da Mocambique, O Pais",2,Litapata village,Litapata and Malangonha villages in Muidumbe,Cabo Delgado province,Muidumbe district,-11.857651,39.957573,POINT (39.957573 -11.857651),112760,Mozambique,MOZ,541,Africa,1,1,2019-12-12 00:00:00.000,2019-12-12 00:00:00.000,0,0,3,0,3,3,3,,
322631,AFG-2019-3-973-262,2019,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2019-12-23,Insurgentes voltam a atacar Chitunda em Muidumbe """,Carta de Mocambique,2019-12-23,Insurgentes voltam a atacar Chitunda em Muidumbe,CartaMZ,1,Chitunda village,Chitunda village in the Muidumbe district,Cabo Delgado province,Muidumbe district,-11.703621,39.982002,POINT (39.982002 -11.703621),112760,Mozambique,MOZ,541,Africa,1,1,2019-12-19 00:00:00.000,2019-12-19 00:00:00.000,0,0,4,0,4,4,4,,
322020,AFG-2020-3-973-169,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Agence France Presse,2020-01-04,Several killed in ambush by suspected Islamists in Mozambique""",Agence France Presse,2020-01-04,Several killed in ambush by suspected Islamists in Mozambique,"police, villagers",1,Antadora village,Antadora village,Cabo Delgado province,Mocímboa da Praia district,-11.632360,40.022419,POINT (40.022419 -11.63236),112761,Mozambique,MOZ,541,Africa,1,1,2020-01-04 00:00:00.000,2020-01-04 00:00:00.000,0,0,8,0,8,10,4,,
322700,AFG-2020-3-973-170,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-01-13,Cabo Delgado: Insurgentes atacam quatro comunidades e causam cinco mortos em menos de 24 horas """,Carta de Mocambique,2020-01-13,Cabo Delgado: Insurgentes atacam quatro comunidades e causam cinco mortos em menos de 24 horas,CartaMZ,2,Awasse town,"Criação, in Mocimboa da Praia, close to the road leading to the Awasse intersection.",Cabo Delgado province,Mocímboa da Praia district,-11.512449,40.031929,POINT (40.031929 -11.512449),112761,Mozambique,MOZ,541,Africa,1,1,2020-01-10 00:00:00.000,2020-01-10 00:00:00.000,0,0,4,0,4,4,4,,
326050,AFG-2020-3-973-171,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""All Africa,2020-01-20,Three Dead in Attack On Minibus
CR 	Agencia de Informacao de Mocambique"";""Carta de Mocambique,2020-01-20,Insurgentes atacam viatura e matam três pessoas, em Mocímboa da Praia """,All Africa;Carta de Mocambique,2020-01-20;2020-01-20,"Three Dead in Attack On Minibus
CR 	Agencia de Informacao de Mocambique;Insurgentes atacam viatura e matam três pessoas, em Mocímboa da Praia",CartaMZ,2,Roma village,"near Roma village, just a few kilometers from the headquarters of the administrative post of Diaca, in the district of Mocimboa da Praia, between the towns of Mueda and Mocimboa da Praia.",Cabo Delgado province,Mocímboa da Praia district,-11.544444,39.876667,POINT (39.876667 -11.544444),112760,Mozambique,MOZ,541,Africa,1,1,2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,0,0,3,0,3,3,3,,
326127,AFG-2020-3-973-172,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""All Africa,2020-01-24,Terrorists Kill and Burn in Macomia Village
CR 	Agencia de Informacao de Mocambique""",All Africa,2020-01-24,"Terrorists Kill and Burn in Macomia Village
CR 	Agencia de Informacao de Mocambique",CartaMZ,1,Manica village,"village of Manica, in Macomia district, about seven kilometres from Mucojo administrative post",Cabo Delgado province,Macomia district,-12.087774,40.416782,POINT (40.416782 -12.087774),112041,Mozambique,MOZ,541,Africa,1,1,2020-01-18 00:00:00.000,2020-01-18 00:00:00.000,0,0,1,0,1,1,1,,
326176,AFG-2020-3-973-175,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,3,"""All Africa,2020-01-31,Coordinated Attacks as War Moves South in Cabo Delgado"";""Crisis Watch,2020-02-01,Mozambique  JANUARY 2020"";""Carta de Mocambique,2020-01-27,Insurgentes matam e queimam, em Muidumbe e Quissanga """,All Africa;Crisis Watch;Carta de Mocambique,2020-01-31;2020-02-01;2020-01-27,"Coordinated Attacks as War Moves South in Cabo Delgado;Mozambique  JANUARY 2020;Insurgentes matam e queimam, em Muidumbe e Quissanga","Mozambique News Reports And Clippings, Carta de Mocambique",1,Cagemba village,"village Cagembe,  8 km from Namaluco",Cabo Delgado province,Quissanga district,-12.411674,40.291276,POINT (40.291276 -12.411674),112041,Mozambique,MOZ,541,Africa,1,1,2020-01-25 00:00:00.000,2020-01-25 00:00:00.000,0,0,2,0,2,2,2,,
326708,AFG-2020-3-973-174,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-01-27,Insurgentes matam e queimam, em Muidumbe e Quissanga """,Carta de Mocambique,2020-01-27,"Insurgentes matam e queimam, em Muidumbe e Quissanga",CartaMZ,1,Xitaxi village,"Xitaxi village, Muidumbe district",Cabo Delgado province,Muidumbe district,-11.808701,40.006456,POINT (40.006456 -11.808701),112761,Mozambique,MOZ,541,Africa,1,1,2020-01-25 00:00:00.000,2020-01-25 00:00:00.000,0,0,1,0,1,1,1,,
326711,AFG-2020-3-973-173,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,3,"""All Africa,2020-01-31,Coordinated Attacks as War Moves South in Cabo Delgado"";""Crisis Watch,2020-02-01,Mozambique  JANUARY 2020"";""Carta de Mocambique,2020-01-27,Insurgentes matam e queimam, em Muidumbe e Quissanga """,All Africa;Crisis Watch;Carta de Mocambique,2020-01-31;2020-02-01;2020-01-27,"Coordinated Attacks as War Moves South in Cabo Delgado;Mozambique  JANUARY 2020;Insurgentes matam e queimam, em Muidumbe e Quissanga","Mozambique News Reports And Clippings, Carta de Mocambique",1,Nagruvala/Nancaramo village,"villages of Namaluco, Cagembe and Nagruvala (officially Nancaramo), Quissanga",Cabo Delgado province,Quissanga district,-12.374583,40.267610,POINT (40.26761 -12.374583),112041,Mozambique,MOZ,541,Africa,1,1,2020-01-25 00:00:00.000,2020-01-25 00:00:00.000,0,0,1,0,1,1,1,,
416597,AFG-2020-3-973-479,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2021-09-21,Metuge – Young man survives terrorism and rebuilds his business""",Carta de Mocambique,2021-09-21,Metuge – Young man survives terrorism and rebuilds his business,eyewitness account,2,Quissanga town,headquarters village of Quissanga (during escape from),Cabo Delgado province,Quissanga district,-12.438585,40.495685,POINT (40.495685 -12.438585),112041,Mozambique,MOZ,541,Africa,1,1,2020-01-29 00:00:00.000,2020-01-29 00:00:00.000,0,0,3,0,3,3,3,,
327022,AFG-2020-3-973-176,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""Carta de Mocambique,2020-02-04,Insurgentes decapitam 7 pessoas no distrito de Quissanga "";""Crisis Watch,2020-02-29,Mozambique  FEBRUARY 2020""",Carta de Mocambique;Crisis Watch,2020-02-04;2020-02-29,Insurgentes decapitam 7 pessoas no distrito de Quissanga ;Mozambique  FEBRUARY 2020,CartaMZ,2,Mahate village,"communities of Nraha 2, Mussomero, Namadai, Namiruma and Mahate in Quissanga",Cabo Delgado province,Quissanga district,-12.523890,40.423060,POINT (40.42306 -12.52389),111321,Mozambique,MOZ,541,Africa,1,1,2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,0,0,7,0,7,7,7,,
332472,AFG-2020-3-973-177,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Crisis Watch,2020-02-29,Mozambique  FEBRUARY 2020""",Crisis Watch,2020-02-29,Mozambique  FEBRUARY 2020,Crisis Watch,2,Mahate village,near Mahate village,Cabo Delgado province,Quissanga district,-12.523890,40.423060,POINT (40.42306 -12.52389),111321,Mozambique,MOZ,541,Africa,1,1,2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,0,0,5,0,5,5,5,,
332369,AFG-2020-3-973-179,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-02-17,Insurgentes matam três pessoas em Nangade e Meluco""",Carta de Mocambique,2020-02-17,Insurgentes matam três pessoas em Nangade e Meluco,CartaMZ,1,Litingina village,Litingina,Cabo Delgado province,Nangade district,-11.221944,39.637778,POINT (39.637778 -11.221944),113480,Mozambique,MOZ,541,Africa,1,1,2020-02-12 00:00:00.000,2020-02-12 00:00:00.000,0,0,1,0,1,1,1,,
332370,AFG-2020-3-973-178,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-02-17,Insurgentes matam três pessoas em Nangade e Meluco""",Carta de Mocambique,2020-02-17,Insurgentes matam três pessoas em Nangade e Meluco,CartaMZ,1,Chicuaia village,"village of Chicuaia Nova, less than 1 km from Litingina",Cabo Delgado province,Nangade district,-11.251389,39.625000,POINT (39.625 -11.251389),113480,Mozambique,MOZ,541,Africa,1,1,2020-02-12 00:00:00.000,2020-02-12 00:00:00.000,0,0,1,0,1,1,1,,
332377,AFG-2020-3-973-180,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-02-17,Insurgentes matam três pessoas em Nangade e Meluco""",Carta de Mocambique,2020-02-17,Insurgentes matam três pessoas em Nangade e Meluco,CartaMZ,1,Nangororo village,"village Nangololo, district of Meluco",Cabo Delgado province,Meluco district,-12.404444,40.118611,POINT (40.118611 -12.404444),112041,Mozambique,MOZ,541,Africa,1,1,2020-02-15 00:00:00.000,2020-02-15 00:00:00.000,0,0,1,0,1,1,1,,
332397,AFG-2020-3-973-182,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-02-26,Ataques mataram mais de 10 pessoas em Cabo Delgado na última semana """,Carta de Mocambique,2020-02-26,Ataques mataram mais de 10 pessoas em Cabo Delgado na última semana,CartaMZ,1,Chiculua village,village of Chuculua,Cabo Delgado province,Mocímboa da Praia district,-11.251224,40.343927,POINT (40.343927 -11.251224),113481,Mozambique,MOZ,541,Africa,1,1,2020-02-18 00:00:00.000,2020-02-18 00:00:00.000,0,0,1,0,1,1,1,,
332398,AFG-2020-3-973-181,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-02-26,Ataques mataram mais de 10 pessoas em Cabo Delgado na última semana """,Carta de Mocambique,2020-02-26,Ataques mataram mais de 10 pessoas em Cabo Delgado na última semana,CartaMZ,1,Nkomangano village,Nkomangano village,Cabo Delgado province,Mocímboa da Praia district,-11.303256,40.399586,POINT (40.399586 -11.303256),113481,Mozambique,MOZ,541,Africa,1,1,2020-02-18 00:00:00.000,2020-02-18 00:00:00.000,0,0,6,0,6,6,6,,
332393,AFG-2020-3-973-168,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-02-26,Ataques mataram mais de 10 pessoas em Cabo Delgado na última semana """,Carta de Mocambique,2020-02-26,Ataques mataram mais de 10 pessoas em Cabo Delgado na última semana,CartaMZ,1,Maculo village,"Makulo, in the district of Mocímboa da Praia.",Cabo Delgado province,Mocímboa da Praia district,-11.265830,40.420000,POINT (40.42 -11.26583),113481,Mozambique,MOZ,541,Africa,1,1,2020-02-20 00:00:00.000,2020-02-20 00:00:00.000,0,0,1,0,1,1,1,,
332391,AFG-2020-3-973-183,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-02-26,Ataques mataram mais de 10 pessoas em Cabo Delgado na última semana """,Carta de Mocambique,2020-02-26,Ataques mataram mais de 10 pessoas em Cabo Delgado na última semana,CartaMZ,1,Imbada village,"village of Imbada, in the Meluco district",Cabo Delgado province,Meluco district,-12.394073,40.102840,POINT (40.10284 -12.394073),112041,Mozambique,MOZ,541,Africa,1,1,2020-02-21 00:00:00.000,2020-02-21 00:00:00.000,0,0,5,0,5,5,5,,
332333,AFG-2020-3-973-184,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Agence France Presse,2020-02-29,Mozambique investigates beheadings by suspected jihadists""",Agence France Presse,2020-02-29,Mozambique investigates beheadings by suspected jihadists,"police, locals",1,Pemba town,"Pemba, the capital of Cabo Delgado",Cabo Delgado province,Cidade de Pemba district,-12.963163,40.512945,POINT (40.512945 -12.963163),111322,Mozambique,MOZ,541,Africa,1,1,2020-02-23 00:00:00.000,2020-02-23 00:00:00.000,0,0,2,0,2,2,0,,
332353,AFG-2020-3-973-185,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-02-11,Insurgentes realizaram mais uma incursão em Quissanga""",Carta de Mocambique,2020-02-11,Insurgentes realizaram mais uma incursão em Quissanga,CartaMZ,2,Bilibiza village,"Bilibiza Administrative Post, 25 de Setembro and Bem-Vindo villages",Cabo Delgado province,Quissanga district,-12.565757,40.280978,POINT (40.280978 -12.565757),111321,Mozambique,MOZ,541,Africa,1,1,2020-02-29 00:00:00.000,2020-02-29 00:00:00.000,0,0,4,0,4,4,4,,
336423,AFG-2020-3-973-186,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-03-02,Dois corpos baleados encontrados perto da capital provincial de Cabo Delgado """,Carta de Mocambique,2020-03-02,Dois corpos baleados encontrados perto da capital provincial de Cabo Delgado,Carta de Mocambique,2,Metuge town,"Metuge, a district 39 kilometers from the center of Pemba",Cabo Delgado province,Metuge district,-12.972975,40.389341,POINT (40.389341 -12.972975),111321,Mozambique,MOZ,541,Africa,1,1,2020-03-01 00:00:00.000,2020-03-01 00:00:00.000,0,0,2,0,2,2,0,,
336424,AFG-2020-3-973-188,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-03-10,Insurgentes voltam a fazer vítimas em Nangade """,Carta de Mocambique,2020-03-10,Insurgentes voltam a fazer vítimas em Nangade,Carta de Mocambique,1,Nconga village,Nkonga village in the Nangade district,Cabo Delgado province,Nangade district,-11.174665,39.915475,POINT (39.915475 -11.174665),113480,Mozambique,MOZ,541,Africa,1,1,2020-03-04 00:00:00.000,2020-03-04 00:00:00.000,0,0,4,0,4,4,4,,
336435,AFG-2020-3-973-187,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-03-24,Insurgentes atacam duas aldeias em Meluco """,Carta de Mocambique,2020-03-24,Insurgentes atacam duas aldeias em Meluco,CartaMZ,2,Nguia village,"village Unguia, which is located near the National Road No. 380, district of Meluco",Cabo Delgado province,Meluco district,-12.490787,40.076915,POINT (40.076915 -12.490787),112041,Mozambique,MOZ,541,Africa,1,1,2020-03-21 00:00:00.000,2020-03-21 00:00:00.000,0,0,1,0,1,1,1,,
339907,AFG-2020-3-973-64,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Carta de Mocambique,2020-04-10,Antigos combatentes encurralam insurgentes com recurso à magia negra em Muidumbe """,Carta de Mocambique,2020-04-10,Antigos combatentes encurralam insurgentes com recurso à magia negra em Muidumbe,Carta de Mocambique,1,Namacande town,village headquarters of Muidumbe.,Cabo Delgado province,Muidumbe district,-11.776873,39.896934,POINT (39.896934 -11.776873),112760,Mozambique,MOZ,541,Africa,1,1,2020-04-06 00:00:00.000,2020-04-06 00:00:00.000,0,0,8,0,8,8,8,,
339615,AFG-2020-3-973-58,2020,1,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,3,"""All Africa,2020-04-21,Police Confirm Muidumbe Massacre
CR 	Agencia de Informacao de Mocambique"";""Agence France Presse,2020-04-21,Fifty-two villagers killed by jihadists in northern Mozambique"";""All Africa,2020-04-27,Xitaxi Massacre Confirmed""",All Africa;Agence France Presse;All Africa,2020-04-21;2020-04-21;2020-04-27,"Police Confirm Muidumbe Massacre
CR 	Agencia de Informacao de Mocambique;Fifty-two villagers killed by jihadists in northern Mozambique;Xitaxi Massacre Confirmed","spokesperson for the General Command of the Mozambican police, Savana, IS",1,Xitaxi village,"village of Xitaxi, in Muidumbe district",Cabo Delgado province,Muidumbe district,-11.808701,40.006456,POINT (40.006456 -11.808701),112761,Mozambique,MOZ,541,Africa,1,1,2020-04-07 00:00:00.000,2020-04-07 00:00:00.000,0,0,52,0,52,70,52,,
