db,date,year,month,latitude,longitude,globaleventid,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,dateadded,sourceurl,gdelt_lat,gdelt_lon,data_id,iso,event_id_cnty,event_id_no_cnty,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,lat_upd,lon_upd,keep,lat_rev,lon_rev,typeACLED,typeGDELT,typeGDELT2
ACLED,12-Sep-14,2014,9,-11.3494,39.3467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3494,39.346699,1480607,508,MZM512,512,1,Riots/Protests,,Rioters (Mozambique),,5,Police Forces of Mozambique (1990-),,1,15,Eastern Africa,Mozambique,Cabo Delgado,Mueda,NGapa,Nanhamba,1,Agencia de Informacao de Mocambique (Maputo),National,"Police engaged in a drug raid in Nanhamba, seizing about a ton of cannabis. Villagers reacted angrily and a shootout followed between them and police.",0,1524053930,MOZ,,,Verified event,,,,,
GDELT,16-Mar-13,2013,3,-13.2881,40.5578,252065807,MOZSEP,FRELIMO,MOZ,,,,,SEP,,.,,,,,,,,,,.,0,180,180,Assault,4,-9,3,1,3,2.216748768,4,"Mecufi, Cabo Delgado, Mozambique",MZ,MZ01,,-13.2881,40.5578,-320535,0,,,,,0,0,0,4,"Mecufi, Cabo Delgado, Mozambique",MZ,MZ01,,-13.2881,40.5578,-320535,20130316,unspecified,-13.2881,40.5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.2881,40.5578,Verified event,-13.2881,40.5578,,,
GDELT,16-Mar-13,2013,3,-13.2881,40.5578,252065807,MOZSEP,FRELIMO,MOZ,,,,,SEP,,.,,,,,,,,,,.,0,180,180,Verified Assault,4,-9,3,1,3,2.216748768,4,"Mecufi, Cabo Delgado, Mozambique",MZ,MZ01,,-13.2881,40.5578,-320535,0,,,,,0,0,0,4,"Mecufi, Cabo Delgado, Mozambique",MZ,MZ01,,-13.2881,40.5578,-320535,20130316,unspecified,-13.2881,40.5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.2881,40.5578,Verified event,-13.2881,40.5578,,,
GDELT,20-Mar-13,2013,3,-12.9608,40.5078,252409150,COP,POLICE,,,,,,COP,,.,AFR,AFRICA,AFR,,,,,,,.,0,190,190,Fight,4,-10,3,1,3,0.73800738,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,20130320,unspecified,-12.9608,40.507801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9608,40.5078,Not verifiable,-12.9608,40.5078,,Military forces,Civilian
GDELT,20-Mar-13,2013,3,-12.9608,40.5078,252456512,MOZCOP,MOZAMBIQUE,MOZ,,,,,COP,,.,VNM,VIETNAMESE,VNM,,,,,,,.,0,173,173,Coerce,4,-5,1,1,1,0.73800738,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,20130320,unspecified,-12.9608,40.507801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9608,40.5078,Not verifiable,-12.9608,40.5078,,Civilian,
GDELT,20-Mar-13,2013,3,-12.9608,40.5078,252456513,MOZCOP,MOZAMBIQUE,MOZ,,,,,COP,,.,VNM,VIETNAM,VNM,,,,,,,.,0,173,173,Coerce,4,-5,1,1,1,0.73800738,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,4,"Tien Phong, Phú, Vietnam, Republic Of",VM,VM83,,21.1843,105.256,11347267,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,20130320,unspecified,-12.9608,40.507801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9608,40.5078,Not verifiable,-12.9608,40.5078,,Civilian,
GDELT,21-Mar-13,2013,3,-10.4747,40.4383,252572089,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,TZA,TANZANIA,TZA,,,,,,,.,1,190,190,Fight,4,-10,6,1,6,3.477443609,4,"Ruvuma, Mozambique (general), Mozambique",MZ,MZ00,,-10.4747,40.4383,-331793,1,Tanzania,TZ,TZ,,-6,35,0,4,"Ruvuma, Mozambique (general), Mozambique",MZ,MZ00,,-10.4747,40.4383,-331793,20130321,unspecified,-10.4747,40.438301,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.4747,40.4383,Verified event,-10.4747,40.4383,,Civilian,Civilian
GDELT,21-Mar-13,2013,3,-10.4747,40.4383,252572089,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,TZA,TANZANIA,TZA,,,,,,,.,1,190,190,Verified Fight,4,-10,6,1,6,3.477443609,4,"Ruvuma, Mozambique (general), Mozambique",MZ,MZ00,,-10.4747,40.4383,-331793,1,Tanzania,TZ,TZ,,-6,35,0,4,"Ruvuma, Mozambique (general), Mozambique",MZ,MZ00,,-10.4747,40.4383,-331793,20130321,unspecified,-10.4747,40.438301,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.4747,40.4383,Verified event,-10.4747,40.4383,,Civilian,Civilian
GDELT,21-Mar-13,2013,3,-10.4747,40.4383,252572090,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,TZA,TANZANIA,TZA,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,3.477443609,1,Tanzania,TZ,TZ,,-6,35,0,1,Tanzania,TZ,TZ,,-6,35,0,4,"Ruvuma, Mozambique (general), Mozambique",MZ,MZ00,,-10.4747,40.4383,-331793,20130321,unspecified,-10.4747,40.438301,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.4747,40.4383,Verified event,-10.4747,40.4383,,Civilian,Civilian
GDELT,21-Mar-13,2013,3,-10.4747,40.4383,252572090,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,TZA,TANZANIA,TZA,,,,,,,.,1,190,190,Verified Fight,4,-10,1,1,1,3.477443609,1,Tanzania,TZ,TZ,,-6,35,0,1,Tanzania,TZ,TZ,,-6,35,0,4,"Ruvuma, Mozambique (general), Mozambique",MZ,MZ00,,-10.4747,40.4383,-331793,20130321,unspecified,-10.4747,40.438301,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.4747,40.4383,Verified event,-10.4747,40.4383,,Civilian,Civilian
GDELT,23-May-13,2013,5,-10.7067,40.6328,255217940,CVL,RESIDENTS,,,,,,CVL,,.,,,,,,,,,,.,1,191,191,Fight,4,-9.5,35,4,35,1.33230216,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,0,,,,,,,,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20130523,http://www.menafn.com/menafn/1093638208/Vale-Rio-Tinto-slammed-over-Mozambique-resettlements?src=RSS,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Not verifiable,-10.7067,40.6328,,Civilian,
GDELT,27-Jun-13,2013,6,-12.1844,40.0164,257564891,,,,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,0,190,190,Fight,4,-10,6,1,6,3.269754768,0,,,,,,,,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130627,http://www.southafrica.info/mandela/hospital-270613b.htm,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,Civilian
GDELT,27-Jun-13,2013,6,-12.1844,40.0164,257638408,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,,,,,,,,,,.,0,190,190,Fight,4,-10,6,1,6,3.269754768,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,0,,,,,,,,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130627,http://www.southafrica.info/mandela/hospital-270613b.htm,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,Civilian,
GDELT,28-Jun-13,2013,6,-12.1844,40.0164,257695643,,,,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,0,190,190,Fight,4,-10,6,1,6,3.260869565,0,,,,,,,,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130628,http://allafrica.com/stories/201306280202.html,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,Civilian
GDELT,28-Jun-13,2013,6,-12.1844,40.0164,257761887,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,,,,,,,,,,.,0,190,190,Fight,4,-10,6,1,6,3.260869565,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,0,,,,,,,,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130628,http://allafrica.com/stories/201306280202.html,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,Civilian,
GDELT,07-Jul-13,2013,7,-12.9608,40.5078,258638763,AFR,AFRICA,AFR,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,0,190,190,Fight,4,-10,10,1,10,1.7578125,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,20130707,http://www.sundaymail.co.zw/index.php?option=com_content&view=article&id=36517:how-to-avoid-survive-hijacking&catid=41:business&Itemid=133,-12.9608,40.507801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9608,40.5078,Not verifiable,-12.9608,40.5078,,Civilian,Civilian
GDELT,07-Jul-13,2013,7,-12.9608,40.5078,258679828,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,AFR,AFRICA,AFR,,,,,,,.,0,190,190,Fight,4,-10,10,1,10,1.7578125,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,20130707,http://www.sundaymail.co.zw/index.php?option=com_content&view=article&id=36517:how-to-avoid-survive-hijacking&catid=41:business&Itemid=133,-12.9608,40.507801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9608,40.5078,Not verifiable,-12.9608,40.5078,,Civilian,Civilian
GDELT,18-Jul-13,2013,7,-12.1844,40.0164,259993004,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,,,,,,,,,,.,1,192,192,Fight,4,-9.5,2,1,2,5.710955711,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,0,,,,,,,,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130718,http://www.bdlive.co.za/national/2013/07/18/nelson-mandelas-life-in-mozambique-told-in-images,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,Civilian,
GDELT,13-Aug-13,2013,8,-11.9022,40.2444,263153958,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,LAB,EMPLOYEE,,,,,,LAB,,.,0,173,173,Coerce,4,-5,5,1,5,2.652005175,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,20130813,http://www.news24.com/MyNews24/ANC-members-I-present-to-you-your-leaders-20130812,-11.9022,40.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9022,40.2444,Wrong event,-11.9022,40.2444,,Civilian,
GDELT,05-Sep-13,2013,9,-12.1844,40.0164,267294814,MIL,COMMANDER,,,,,,MIL,,.,,,,,,,,,,.,1,190,190,Fight,4,-10,3,1,3,3.891708968,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,0,,,,,,,,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130912,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies/,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,
GDELT,05-Sep-13,2013,9,-12.1844,40.0164,267294815,MIL,COMMANDER,,,,,,MIL,,.,AFR,AFRICA,AFR,,,,,,,.,1,190,190,Fight,4,-10,2,1,2,3.891708968,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130912,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies/,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,Civilian
GDELT,05-Sep-13,2013,9,-12.1844,40.0164,267294848,MIL,COMMANDER,,,,,,MIL,,.,ZAF,PRETORIA,ZAF,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,3.891708968,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130912,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies/,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,
GDELT,05-Sep-13,2013,9,-12.1844,40.0164,267295160,USA,UNITED STATES,USA,,,,,,,.,AFR,AFRICA,AFR,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,3.891708968,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Sussex, Mashonaland West, Zimbabwe",ZI,ZI05,,-18.4169,30.0224,-2322155,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130912,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies/,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,Civilian
GDELT,05-Sep-13,2013,9,-12.1844,40.0164,267295161,USA,UNITED STATES,USA,,,,,,,.,AFR,AFRICA,AFR,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,3.891708968,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130912,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies/,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,Civilian
GDELT,05-Sep-13,2013,9,-12.1844,40.0164,267295344,USA,UNITED STATES,USA,,,,,,,.,ZAF,PRETORIA,ZAF,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,3.891708968,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Sussex, Mashonaland West, Zimbabwe",ZI,ZI05,,-18.4169,30.0224,-2322155,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130912,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies/,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,
GDELT,05-Sep-13,2013,9,-12.1844,40.0164,267295345,USA,UNITED STATES,USA,,,,,,,.,ZAF,PRETORIA,ZAF,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,3.891708968,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130912,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies/,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,
GDELT,06-Sep-13,2013,9,-12.1844,40.0164,267457501,MIL,COMMANDER,,,,,,MIL,,.,,,,,,,,,,.,1,190,190,Fight,4,-10,3,1,3,3.852596315,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,0,,,,,,,,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130913,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies&c=q1DRJI-b4pevgNCWHR5GzcTlw4pHyylsVbc9AQEAPvY&mkt=en-us,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,
GDELT,06-Sep-13,2013,9,-12.1844,40.0164,267457502,MIL,COMMANDER,,,,,,MIL,,.,AFR,AFRICA,AFR,,,,,,,.,1,190,190,Fight,4,-10,2,1,2,3.852596315,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130913,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies&c=q1DRJI-b4pevgNCWHR5GzcTlw4pHyylsVbc9AQEAPvY&mkt=en-us,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,Civilian
GDELT,06-Sep-13,2013,9,-12.1844,40.0164,267457515,MIL,COMMANDER,,,,,,MIL,,.,ZAF,PRETORIA,ZAF,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,3.852596315,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130913,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies&c=q1DRJI-b4pevgNCWHR5GzcTlw4pHyylsVbc9AQEAPvY&mkt=en-us,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,
GDELT,06-Sep-13,2013,9,-12.1844,40.0164,267457867,USA,UNITED STATES,USA,,,,,,,.,AFR,AFRICA,AFR,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,3.852596315,4,"Pretoria, Gauteng, South Africa",SF,SF06,,-25.7069,28.2294,-1273769,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130913,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies&c=q1DRJI-b4pevgNCWHR5GzcTlw4pHyylsVbc9AQEAPvY&mkt=en-us,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,Civilian
GDELT,06-Sep-13,2013,9,-12.1844,40.0164,267457868,USA,UNITED STATES,USA,,,,,,,.,AFR,AFRICA,AFR,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,3.852596315,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Sussex, Mashonaland West, Zimbabwe",ZI,ZI05,,-18.4169,30.0224,-2322155,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130913,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies&c=q1DRJI-b4pevgNCWHR5GzcTlw4pHyylsVbc9AQEAPvY&mkt=en-us,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,Civilian
GDELT,06-Sep-13,2013,9,-12.1844,40.0164,267458066,USA,UNITED STATES,USA,,,,,,,.,ZAF,PRETORIA,ZAF,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,3.852596315,4,"Pretoria, Gauteng, South Africa",SF,SF06,,-25.7069,28.2294,-1273769,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130913,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies&c=q1DRJI-b4pevgNCWHR5GzcTlw4pHyylsVbc9AQEAPvY&mkt=en-us,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,
GDELT,06-Sep-13,2013,9,-12.1844,40.0164,267458067,USA,UNITED STATES,USA,,,,,,,.,ZAF,PRETORIA,ZAF,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,3.852596315,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,4,"Sussex, Mashonaland West, Zimbabwe",ZI,ZI05,,-18.4169,30.0224,-2322155,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20130913,http://mg.co.za/article/2013-09-13-00-if-the-cap-fits-revolutionary-hats-berets-and-beanies&c=q1DRJI-b4pevgNCWHR5GzcTlw4pHyylsVbc9AQEAPvY&mkt=en-us,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,
GDELT,25-Sep-13,2013,9,-13.3825,39.7817,269134805,CUB,CUBA,CUB,,,,,,,.,COP,PRISON,,,,,,COP,,.,1,173,173,Coerce,4,-5,4,1,4,1.621621622,1,Cuba,CU,CU,,21.5,-80,CU,4,"Maputo, Maputo, Mozambique",MZ,MZ04,,-25.9653,32.5892,-319029,4,"Chiure, Cabo Delgado, Mozambique",MZ,MZ01,,-13.3825,39.7817,-311189,20130925,http://www.africaleader.com/index.php/sid/217310588/scat/c1ab2109a5bf37ec,-13.3825,39.7817,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3825,39.7817,Not verifiable,-13.3825,39.7817,,,
GDELT,25-Sep-13,2013,9,-13.3825,39.7817,269204141,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,COP,PRISON,,,,,,COP,,.,1,173,173,Coerce,4,-5,6,1,6,1.621621622,4,"Chiure, Cabo Delgado, Mozambique",MZ,MZ01,,-13.3825,39.7817,-311189,4,"Maputo, Maputo, Mozambique",MZ,MZ04,,-25.9653,32.5892,-319029,4,"Chiure, Cabo Delgado, Mozambique",MZ,MZ01,,-13.3825,39.7817,-311189,20130925,http://www.africaleader.com/index.php/sid/217310588/scat/c1ab2109a5bf37ec,-13.3825,39.7817,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3825,39.7817,Not verifiable,-13.3825,39.7817,,Civilian,
GDELT,24-Oct-13,2013,10,-10.7067,40.6328,272915769,GOV,GOVERNMENT,,,,,,GOV,,.,REB,REBEL,,,,,,REB,,.,0,190,190,Fight,4,-10,1,1,1,2.369200395,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20131024,http://www.nation.co.ke/news/africa/Mozambique-ex-rebels-just-want-a-share-resources/-/1066/2046230/-/i8jx66/-/index.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Wrong event,-10.7067,40.6328,,Military forces,
GDELT,28-Oct-13,2013,10,-12.9767,39.855,273446876,MIL,GOVERNMENT TROOPS,,,,,,MIL,,.,,,,,,,,,,.,1,190,190,Fight,4,-10,4,1,4,3.307888041,4,"Ancuabe, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9767,39.855,-306655,0,,,,,,,,4,"Ancuabe, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9767,39.855,-306655,20131028,http://www.google.com/hostednews/afp/article/ALeqM5iZqwp2xixKVyN8zpj3MEGniu5wBA?docId=e6176453-6cef-42ca-bfeb-9f642ff5fa92&hl=en,-12.9767,39.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9767,39.855,Not verifiable,-12.9767,39.855,,Military forces,
